"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","의료기관종별명","의료인수","입원실수","병상수","총면적","진료과목내용","진료과목내용명","지정취소일자","완화의료지정형태","완화의료담당부서명","구급차특수","구급차일반","총인원","구조사수","허가병상수","최초지정일자"
"3090000","PHMA220073090033021200001","20070522","","01","영업/정상","13","영업중","","","","","02-902-3294","","","서울특별시 도봉구 쌍문동 509번지 1호 백운빌딩","서울특별시 도봉구 삼양로 616 2-5층 (쌍문동)","01365","퍼스트요양병원","20210726175904","U","2020-12-06 22:08:00.0","요양병원(일반요양병원)","201177.743198866","461734.803519059","","","","","","","","","","","","","","","",""
"3100000","PHMA220023100034021200001","20020527","","03","폐업","03","폐업","20030827","","","","938-2833","","139207","서울특별시 노원구 상계7동727-1 8층","","","강북예치과병원","20081211164000","I","2018-08-31 23:59:59.0","치과병원","","","치과병원","17","0","0","320.69","201","구강악안면외과","","","","0","0","","","0",""
"3100000","PHMA220053100034021200001","20050420","","03","폐업","03","폐업","20180514","","","","02-939-0300","","","서울특별시 노원구 상계동 301번지 6호 모네여성병원","서울특별시 노원구 노원로 416 모네여성병원 (상계동)","01704","모네여성병원","20180517175119","I","2018-08-31 23:59:59.0","병원","205922.151234054    ","461261.657201799    ","병원","18","17","30","2292.04","110 111","소아청소년과 산부인과","","","","0","0","","","0",""
"3100000","PHMA220053100034021200002","20051215","","03","폐업","03","폐업","20080201","","","","977-7477","","139243","서울특별시 노원구 공릉3동323-2 공삼빌딩 234층","","","연세방요양병원","20081211164001","I","2018-08-31 23:59:59.0","요양병원(일반요양병원)","","","요양병원(일반요양병원)","3","21","70","1365.55","101","내과","","","","0","0","","","0",""
"3100000","PHMA220063100034021200002","20060914","","03","폐업","03","폐업","20111110","","","","936-5505","","139206","서울특별시 노원구 상계6동764-1  하라프라자 5층","","","신애요양병원","20111110111231","I","2018-08-31 23:59:59.0","요양병원(일반요양병원)","","","요양병원(일반요양병원)","2","10","75","745.39","101 120 111 104 106 113 105 112 115 110","산부인과 비뇨의학과 안과 정형외과 이비인후과 신경외과 외과 소아청소년과 재활의학과 내과","","","","0","0","","","0",""
"3100000","PHMA219953100034021200002","19950807","","03","폐업","03","폐업","20080801","","","","914-2000","","139841","서울특별시 노원구 월계1동50-130호","","","선한이웃병원","20081211163959","I","2018-08-31 23:59:59.0","병원","","","병원","8","46","205","7960.08","101","내과","","","","0","0","","","0",""
"3100000","PHMA219973100034021200001","19970304","","03","폐업","03","폐업","20010830","","","","9700-910","","139241","서울특별시 노원구 공릉1동680-9","","","태능성심한방병원","20081211164000","I","2018-08-31 23:59:59.0","한방병원","","","한방병원","8","29","50","10","101","내과","","","","0","0","","","0",""
"3100000","PHMA219983100034021200002","19980325","","03","폐업","03","폐업","20011220","","","","939-6176","","139201","서울특별시 노원구 상계1동산51번지","","","시립노인요양원부속의원","20081211164000","I","2018-08-31 23:59:59.0","요양병원(일반요양병원)","","","요양병원(일반요양병원)","7","0","0","84.21","101","내과","","","","0","0","","","0",""
"3100000","PHMA220193100034021200002","20190326","","01","영업/정상","13","영업중","","","","","02-930-2841","","","서울특별시 노원구 상계동 724번지 근호빌딩","서울특별시 노원구 노해로 488 근호빌딩 5층 502호 (상계동)","01751","샤인치과교정과 치과병원","20190430175445","U","2019-05-02 02:40:00.0","치과병원","205415.542386681    ","461328.596334115    ","치과병원","2","0","0","155.8","411 410 409 408 407 406 405 404 403 402","구강악안면외과 치과보철과 치과교정과 소아치과 치주과 치과보존과 구강내과 영상치의학과 구강병리과 예방치과","","","","0","0","","","0",""
"3210000","PHMA220203210034021200001","20060411","","01","영업/정상","13","영업중","","","","","02-570-1234","","","서울특별시 서초구 서초동 1426-1","서울특별시 서초구 서초중앙로 4 기쁨병원 (서초동)","06725","기쁨병원","20201221142131","U","2019-11-01 22:03:00.0","병원","201523.81737501","442288.685384896","","","","","","","","","","","","","","","",""
"3000000","PHMA220123000034021200001","20120516","","01","영업/정상","13","영업중","","","","","0216447541","","","서울특별시 종로구 평창동 158번지 1호 글로리아타운","서울특별시 종로구 평창문화로 75 글로리아타운 235층 (평창동)","03009","로이병원","20200923151028","U","2019-12-08 22:05:00.0","병원","197212.364862058","456055.205802855","","","","","","","","","","","","","","","",""
"3100000","PHMA220193100034021200001","20190225","","01","영업/정상","13","영업중","","","","","029388540","","","서울특별시 노원구 상계동 301번지 6호 파로스병원","서울특별시 노원구 노원로 416 파로스병원 (상계동)","01704","파로스병원","20210727103147","U","2020-12-06 22:09:00.0","병원","205922.151234054","461261.657201799","","","","","","","","","","","","","","","",""
"3240000","PHMA219833240033021200002","19831116","","01","영업/정상","13","영업중","","","","","02-2225-1111","","","","서울특별시 강동구 진황도로61길 53 (둔촌동)","05368","한국보훈복지의료공단 중앙보훈병원","20210906105406","U","2020-12-09 00:08:00.0","종합병원","212987.26073707","447505.011652735","","","","","","","","","","","","","","","",""
"3040000","PHMA220073040033021200002","20070528","","01","영업/정상","13","영업중","","","","","02-3436-8888","","143819","서울특별시 광진구 구의2동 80번지 25호","서울특별시 광진구 자양로 215 (구의동)","04993","제니스병원","20210402155359","U","2020-12-04 00:04:00.0","병원","207569.609746903","449364.569115862","","","","","","","","","","","","","","","",""
"3100000","PHMA220103100034021200001","20100120","","01","영업/정상","13","영업중","","","","","02-952-2275","","139816","서울특별시 노원구 상계동 292번지 1호 와우쇼핑몰 5층","서울특별시 노원구 노해로 507 5층 (상계동 와우쇼핑몰)","01695","다인치과병원","20210807112219","U","2020-12-07 23:00:00.0","치과병원","205557.013355638","461441.687971047","","","","","","","","","","","","","","","",""
"3070000","PHMA220183070034021200001","20180124","","01","영업/정상","13","영업중","","","","","6312-3700","","","서울특별시 성북구 종암동 25번지 6호","서울특별시 성북구 종암로 31 (종암동)","02811","성북서울요양병원","20210824112314","U","2020-12-07 22:06:00.0","요양병원(일반요양병원)","203092.615809021","454534.484140104","","","","","","","","","","","","","","","",""
"3220000","PHMA220093220033021200007","20091130","","01","영업/정상","13","영업중","","","","","02-6925-1111","","135514","서울특별시 강남구 역삼2동 732번지 19호 지하2층일부1층일부2층~6층","서울특별시 강남구 역삼로 245 (역삼동 지하2층일부 1층일부 2층~6층)","06225","하나이비인후과병원","20210202103816","U","2020-12-02 00:04:00.0","병원","203732.302296988","443970.119760002","","","","","","","","","","","","","","","",""
"3100000","PHMA220173100034021200002","20170628","","03","폐업","03","폐업","20200831","","","","02-1899-9899","","","서울특별시 노원구 공릉동 323번지 2호","서울특별시 노원구 동일로197길 11 (공릉동 공삼빌딩)","01852","서울스페셜병원","20201210140711","U","2019-11-01 23:02:00.0","병원","206170.643203398","458461.197033155","","","","","","","","","","","","","","","",""
"3080000","PHMA220043080033021200001","20041019","","01","영업/정상","13","영업중","","","","","02-983-7771","","","서울특별시 강북구 미아동 67번지 1호","서울특별시 강북구 도봉로 74 (미아동)","01215","햇빛병원","20200716110444","U","2019-12-06 23:08:00.0","병원","202598.720031765","457044.055167975","","","","","","","","","","","","","","","",""
"3230000","PHMA220143230034021200005","20141117","","01","영업/정상","13","영업중","","","","","02-487-8275","","","","서울특별시 송파구 올림픽로 319 2층 (신천동 서울시교통회관건물)","05510","케이치과병원","20200129174347","U","2020-01-31 02:40:00.0","치과병원","209243.169349927    ","445935.092530909    ","치과병원","1","0","0","185","401","치과","","","","0","0","","","0",""
"3180000","PHMA220063180034021200004","20060913","","01","영업/정상","13","영업중","","","","","02-2069-0000","","","","서울특별시 영등포구 영중로 122 (영등포동8가 일이빌딩)","07229","마리아성모요양병원","20210112154706","U","2020-11-30 23:04:00.0","요양병원(일반요양병원)","191614.004747551","447216.005565246","","","","","","","","","","","","","","","",""
"3050000","PHMA219663050034021200001","19660107","","03","폐업","03","폐업","20180331","","","","02-965-1171","","130010","서울특별시 동대문구 제기로 144-1(청량리1동 46)","서울특별시 동대문구 제기로 142 (청량리동)","02487","청량리정신병원","20210628091155","U","2020-12-05 21:00:00.0","병원","204233.744442456","453693.437787011","","","","","","","","","","","","","","","",""
"3100000","PHMA220083100034021200002","20080501","","03","폐업","03","폐업","20170701","","","","930-5858","","139837","서울특별시 노원구 상계동 1115번지 2호 모아빌딩 2층","서울특별시 노원구 동일로 1678 2층 (상계동 모아빌딩)","01625","새서울병원","20170628160557","I","2018-08-31 23:59:59.0","병원","204844.008926915    ","463967.288761705    ","병원","8","11","40","975.5","120 109 101 111 105 106 113 102 104","외과 신경과 이비인후과 신경외과 정형외과 소아청소년과 내과 마취통증의학과 재활의학과","","","","0","0","","","0",""
"3110000","PHMA220143110032021200002","20140602","","04","취소/말소/만료/정지/중지","24","직권폐업","20140602","","","","02-382-0075","","122042","서울특별시 은평구 불광동 483번지 11호 23층","서울특별시 은평구 통일로 906 23층 (불광동)","03341","수사랑한방병원","20160115113249","I","2018-08-31 23:59:59.0","한방병원","192891.252318491    ","457952.353058325    ","한방병원","3","8","36","749.64","301 302 303 304 308 305 306 307","사상체질과 한방재활의학과 한방신경정신과 침구과 한방안?이비인후?피부과 한방소아과 한방부인과 한방내과","","","","0","0","","","0",""
"3110000","PHMA220083110032021200001","20080303","","03","폐업","03","폐업","20180304","","","","385-2999","","","서울특별시 은평구 응암동 427번지 38호","서울특별시 은평구 응암로 264 (응암동 서울빌딩)","03466","서울요양병원","20180309140048","I","2018-08-31 23:59:59.0","요양병원(일반요양병원)","192766.423638487    ","454777.82536746     ","요양병원(일반요양병원)","17","24","148","2083","101 104 105 106 120 122 308","침구과 가정의학과 재활의학과 신경외과 정형외과 외과 내과","","","","0","0","","","0",""
"3110000","PHMA220013110032021200002","20010316","","03","폐업","03","폐업","20050916","","","","","","122827","서울특별시 은평구 녹번동 39번지 2호 지층4층","서울특별시 은평구 통일로 620 (녹번동지층4층)","","한양치과병원","20090518152859","I","2018-08-31 23:59:59.0","치과병원","194251.363562897    ","455531.013241955    ","치과병원","2","0","0","1365","201 202 203 204 205 206 208","구강악안면방사선과 치과보존과 치주과 소아치과 치과교정과 치과보철과 구강악안면외과","","","","0","0","","","0",""
